Latitude,Species,Habitat,Depth,TL(cm),d13C,C.N,Lipid.Extraction,ProvCode,ProvDescr,meanLH,sdLH,rangeLH
-31.1,Carcharodon carcharias,Shelf,30,230.2087843,-14.59272822,2.967085695,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-31.1,Carcharodon carcharias,Shelf,30,194.4653777,-14.8549167,2.934705334,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-31.1,Carcharodon carcharias,Shelf,30,305.3931911,-15.19976242,2.934705334,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-31.2,Carcharhinus obscurus,Shelf,30,274.403,-15.09670005,3.22230771,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-31.2,Carcharias taurus ,Shelf,30,270.2300931,-13.60503439,3.164940246,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-31.2,Sphyrna lewini,Shelf,30,188.526,-16.54194343,3.154749936,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-31.2,Carcharodon carcharias,Shelf,30,304.1606599,-14.32373552,3.133498918,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-31.2,Carcharhinus obscurus,Shelf,30,157.715,-15.67720781,3.124518908,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-31.2,Carcharhinus obscurus,Shelf,30,177.605,-14.98418901,3.124211857,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-31.2,Carcharhinus obscurus,Shelf,30,175.2182,-15.20416429,3.101880434,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-31.2,Carcharias taurus ,Shelf,30,257.303516,-14.75664328,3.091842755,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-31.2,Carcharhinus limbatus,Shelf,30,252.1272,-15.6766969,3.089689622,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-31.2,Carcharhinus obscurus,Shelf,30,168.0578,-14.83356331,3.07191266,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-31.2,Carcharhinus obscurus,Shelf,30,165.9362,-15.25940291,3.044880842,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-31.2,Carcharhinus leucas,Shelf,30,227.52,-16.1325501,3.007808034,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.1019,Carcharodon carcharias,Shelf,NA,325,-15.25173916,2.93,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.129,Notorynchus cepedianus,Shelf,NA,187,-14.00984978,3.03,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.129,Notorynchus cepedianus,Shelf,NA,195,-13.83787548,3.03,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.129,Notorynchus cepedianus,Shelf,NA,181,-13.75238536,3.01,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.129,Notorynchus cepedianus,Shelf,NA,184,-13.81401777,2.96,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.129,Notorynchus cepedianus,Shelf,NA,190,-14.09,2.95,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.1377,Carcharodon carcharias,Shelf,NA,350,-13.96,2.85,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.159,Notorynchus cepedianus,Shelf,NA,185.5,-13.21558695,3.16,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Carcharodon carcharias,Shelf,NA,300,-14.23,3.31,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Carcharodon carcharias,Shelf,NA,300,-14.15,3.28,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Carcharhinus brachyurus ,Shelf,NA,NA,-15.21,3.26,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Carcharodon carcharias,Shelf,NA,320,-13.76,3.23,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Galeorhinus galeus,Shelf,NA,NA,-15.06,3.2,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Mustelus mustelus,Shelf,NA,NA,-14.94,3.18027405,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Carcharhinus brachyurus ,Shelf,NA,NA,-14.79,3.18,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Carcharodon carcharias,Shelf,NA,350,-14.8,3.17,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Mustelus palumbes,Shelf,NA,NA,-15.52,3.17,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Isurus oxyrinchus,Pelagic,NA,NA,-15.74,3.16,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Mustelus mustelus,Shelf,NA,NA,-14.86,3.159541142,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Mustelus mustelus,Shelf,NA,NA,-15.13,3.158527986,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Carcharhinus brachyurus ,Shelf,NA,NA,-14.66,3.15,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Mustelus palumbes,Shelf,NA,NA,-14.74,3.15,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Prionace glauca,Pelagic,NA,NA,-15.9,3.15,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Galeorhinus galeus,Shelf,NA,NA,-14.81,3.149919434,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Squalus acanthias,Shelf,NA,NA,-14.79,3.14,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Squalus acanthias,Shelf,NA,NA,-14.82,3.14,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Carcharhinus brachyurus ,Shelf,NA,NA,-14.71,3.13,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Squalus acanthias,Shelf,NA,NA,-15.04,3.13,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Mustelus mustelus,Shelf,NA,NA,-14.27,3.12,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Mustelus mustelus,Shelf,NA,NA,-14.28,3.12,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Prionace glauca,Pelagic,NA,NA,-15.89,3.12,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Carcharhinus brachyurus ,Shelf,NA,NA,-15.03,3.11,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Galeorhinus galeus,Shelf,NA,NA,-14.9,3.11,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Sphyrna zygaena,Shelf,NA,NA,-15.12,3.11,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Squalus acanthias,Shelf,NA,NA,-14.82,3.11,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Galeorhinus galeus,Shelf,NA,NA,-14.37,3.106239354,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Galeorhinus galeus,Shelf,NA,NA,-15.06,3.1,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Mustelus mustelus,Shelf,NA,NA,-15.06,3.1,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Mustelus mustelus,Shelf,NA,NA,-15.42,3.1,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Mustelus mustelus,Shelf,NA,NA,-14.29,3.1,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Galeorhinus galeus,Shelf,NA,NA,-14.32,3.092784591,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Mustelus mustelus,Shelf,NA,NA,-14.22,3.090277909,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Sphyrna zygaena,Shelf,NA,NA,-14.76,3.09,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Squalus acanthias,Shelf,NA,NA,-15.28,3.09,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Carcharhinus brachyurus ,Shelf,NA,NA,-14.41,3.07,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Galeorhinus galeus,Shelf,NA,NA,-14.29,3.062476905,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Galeorhinus galeus,Shelf,NA,NA,-14.27,3,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Haploblepharus edwardsii,Shelf,NA,NA,-12.88,2.92,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.192,Carcharodon carcharias,Shelf,NA,300,-13.2,2.85,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.21,Carcharodon carcharias,Shelf,30,NA,-15.02284157,2.934705334,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Haploblepharus pictus,Shelf,NA,NA,-13.44,3.37,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,188,-13.88,3.3,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,232,-14.07,3.27,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,192,-13.92,3.27,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Poroderma africanum,Shelf,NA,NA,-13.33,3.25,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,187,-13.54,3.24,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,231,-13.45,3.24,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Poroderma africanum,Shelf,NA,NA,-12.78,3.24,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,176,-14.1,3.23,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,185,-13.38,3.23,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,220,-13.19,3.22,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,187,-13.33,3.21,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Poroderma pantherinum,Shelf,NA,NA,-13.63,3.21,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,232,-13.01,3.2,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,212,-13.92,3.19,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,190,-13.59,3.18,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Haploblepharus edwardsii,Shelf,NA,NA,-13.93,3.17,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,163,-14.29,3.17,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,209,-12.93,3.17,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,211,-13.3,3.163420198,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Poroderma africanum,Shelf,NA,NA,-12.67,3.16,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Poroderma africanum,Shelf,NA,NA,-12.58,3.16,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,180,-13.81,3.154792302,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,160,-14.07,3.15,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,195,-13.34,3.15,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,188,-13.79,3.15,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,225,-12.9,3.15,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,236,-13.05,3.15,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,232,-13.18,3.14,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,212,-13.1,3.124724401,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Haploblepharus edwardsii,Shelf,NA,NA,-13.07,3.12,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,175,-13.81,3.12,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,179,-13.06,3.12,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,233,-13.58,3.12,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,216,-13.46,3.11,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,232,-14.1,3.11,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Poroderma africanum,Shelf,NA,NA,-12.72,3.11,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Poroderma africanum,Shelf,NA,NA,-13.03,3.11,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Poroderma pantherinum,Shelf,NA,NA,-12.27,3.11,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Poroderma africanum,Shelf,NA,NA,-12.86,3.1,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,195,-13.17,3.09,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,232,-12.48,3.09,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,221,-13.25,3.08,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Haploblepharus edwardsii,Shelf,NA,NA,-13.66,3.06,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Poroderma pantherinum,Shelf,NA,NA,-12.08731621,3.06,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,225,-11.9,2.97,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Notorynchus cepedianus,Shelf,NA,220,-12.09,2.94,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Poroderma africanum,Shelf,NA,NA,-11.23,2.86,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Haploblepharus edwardsii,Shelf,NA,NA,-11.26919567,2.84,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Haploblepharus pictus,Shelf,NA,NA,-12.06,2.84,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.231,Poroderma africanum,Shelf,NA,NA,-11.32,2.76,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.324,Poroderma africanum,Shelf,NA,NA,-13.43527667,3.2,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.324,Haploblepharus pictus,Shelf,NA,NA,-13.74642093,3.16,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.3667,Poroderma africanum,Shelf,NA,NA,-14.17,3.13,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-34.86,Carcharodon carcharias,Shelf,30,NA,-15.25173916,2.934705334,21ChloroMeth,EAFR,Coastal - E. Africa Coastal Province,-18.60239762,1.228054524,6.077277612
-36.402,Bythaelurus canescens,Slope,767,52,-16.031,NA,21ChloroMeth,CHIL,Coastal - Chile-Peru Current Coastal Province,-19.84332557,2.214507433,7.484718377
-36.538,Bythaelurus canescens,Slope,880,63.5,-15.25,NA,21ChloroMeth,CHIL,Coastal - Chile-Peru Current Coastal Province,-19.84332557,2.214507433,7.484718377
-36.61,Bythaelurus canescens,Slope,829,66.5,-13.05,NA,21ChloroMeth,CHIL,Coastal - Chile-Peru Current Coastal Province,-19.84332557,2.214507433,7.484718377
-39.6,Squalus acanthias,Shelf,200,80.2,-19.207,3.557,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-39.6,Squalus acanthias,Shelf,200,83.4,-19.32,3.164,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-39.6,Squalus mitsukurii,Slope,400,72.1,-18.41,3.149,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-39.6,Squalus mitsukurii,Slope,400,72.6,-18.226,3.045,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-39.6,Figaro boardmani,Shelf,400,54,-17.94,2.968,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-39.6,Figaro boardmani,Shelf,400,50.9,-18.114,2.927,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-39.6,Squalus megalops,Slope,200,48.5,-18.83,2.902,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-39.6,Squalus megalops,Slope,200,55.8,-18.279,2.889,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-39.6,Centrophorus zeehaani,Slope,400,87,-18.186,2.819,No,SSTC,Westerlies - S. Subtropical Convergence Province,-20.46398589,1.024415395,6.875039987
-40.8415,Pristiophorus nudipinnis,Shelf,30,92.3,-16.97873,3.16646074,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus nudipinnis,Shelf,30,71.3,-17.12384,3.006316759,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus cirratus,Shelf,30,78,-17.18868,2.816449172,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus nudipinnis,Shelf,30,92.4,-16.72333,2.758823283,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus cirratus,Shelf,30,46,-17.69986,2.751761777,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus cirratus,Shelf,30,67.7,-17.40056,2.719532669,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus cirratus,Shelf,30,79.9,-17.40909,2.713767323,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus nudipinnis,Shelf,30,61,-15.77649,2.708982689,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus nudipinnis,Shelf,30,62.3,-16.73159,2.688268565,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus cirratus,Shelf,30,83.6,-17.48502,2.677198531,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus cirratus,Shelf,30,49.1,-17.87914,2.670294718,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus nudipinnis,Shelf,30,96.1,-16.63526,2.663883109,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus cirratus,Shelf,30,69.1,-17.73322,2.657704448,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus cirratus,Shelf,30,53.8,-17.63308,2.64974321,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus cirratus,Shelf,30,81.4,-17.25782,2.647448077,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus cirratus,Shelf,30,50.4,-17.82359,2.645628287,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus nudipinnis,Shelf,30,91.4,-17.07356,2.642709045,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus nudipinnis,Shelf,30,93.4,-16.93361,2.6130677,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus cirratus,Shelf,30,73.8,-17.52157,2.61267868,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus nudipinnis,Shelf,30,56.5,-16.68333,2.612157622,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus nudipinnis,Shelf,30,61.3,-16.59639,2.609362514,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus nudipinnis,Shelf,30,109.2,-16.44037,2.599526018,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus nudipinnis,Shelf,30,63,-17.58386,2.598223974,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus cirratus,Shelf,30,77.7,-17.72882,2.59507326,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus cirratus,Shelf,30,65.1,-17.69384,2.592128169,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus cirratus,Shelf,30,51.7,-17.64563,2.5882527,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus nudipinnis,Shelf,30,76.4,-17.1687,2.584379244,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus nudipinnis,Shelf,30,60.6,-16.76233,2.584175405,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus nudipinnis,Shelf,30,94.8,-17.1419,2.583591089,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
-40.8415,Pristiophorus nudipinnis,Shelf,30,62.9,-16.86248,2.57289154,No,TASM,Westerlies - Tasman Sea Province,-19.24558209,0.438245519,2.087032933
